case_id,state,district_type,project_type,case_opened_date,snapshot_date,land_area_hectares,land_type,affected_owner_count,is_multi_village,has_title_dispute,has_court_case,has_objection,compensation_estimate_inr_lakh,compensation_funding_available,notification_stage,days_since_case_opened,land_notified_percent,award_completed_percent,compensation_disbursed_percent,possession_completed_percent,delay_label,delay_risk,delay_probability,actual_delay_days
SYN-LA-01801,Odisha,Urban,Industrial Corridor,2018-10-27,2019-12-24,0.94,Agricultural,2,0,0,0,1,46.76,0,3A issued,423,35.0,9.6,0,0,1,Medium,0.524,190
SYN-LA-01802,Maharashtra,Semi-urban,Railway,2020-09-15,2021-09-25,1.86,Agricultural,13,0,0,0,1,79.46,1,3A issued,375,54.5,34.4,11.1,0,1,Medium,0.413,234
SYN-LA-01803,Chhattisgarh,Rural,Industrial Corridor,2018-02-19,2018-12-14,8.79,Agricultural,22,1,0,0,0,886.21,1,3D issued,298,76.1,60.7,41.8,21.4,1,Medium,0.581,163
SYN-LA-01804,Madhya Pradesh,Rural,Railway,2020-04-05,2020-06-12,4.06,Agricultural,8,0,0,0,0,323.46,1,Pre-notification,68,2.6,0,0,0,1,Low,0.223,76
SYN-LA-01805,West Bengal,Urban,Industrial Corridor,2022-12-06,2024-09-05,5.37,Agricultural,6,0,0,0,1,537.52,1,3G award,639,100,100,84.6,78.2,0,Medium,0.374,0
SYN-LA-01806,Uttar Pradesh,Semi-urban,State Highway,2018-05-10,2018-08-28,6.1,Agricultural,42,1,0,1,1,307.27,0,Pre-notification,110,0,0,0,0,1,High,0.952,298
SYN-LA-01807,Uttar Pradesh,Rural,Industrial Corridor,2022-07-27,2023-05-28,0.85,Residential,7,1,0,1,0,66.74,0,Pre-notification,305,0,0,0,0,1,High,0.682,207
SYN-LA-01808,Uttar Pradesh,Urban,National Highway,2018-07-20,2019-07-08,15.64,Commercial,14,1,0,0,0,1512.13,1,3A issued,353,55.4,45.7,26.8,10.5,0,High,0.818,0
SYN-LA-01809,Odisha,Semi-urban,Urban Infrastructure,2019-04-03,2021-01-16,4.95,Agricultural,3,0,0,0,0,134.74,1,3G award,654,100,92.9,85.3,84.7,0,Low,0.173,0
SYN-LA-01810,West Bengal,Urban,Industrial Corridor,2024-07-19,2024-11-28,2.56,Forest,8,0,0,0,0,185.73,1,3A issued,132,27.1,0,0,0,0,Low,0.329,0
SYN-LA-01811,Rajasthan,Urban,Industrial Corridor,2021-10-27,2022-11-28,2.87,Agricultural,2,1,0,0,0,212.48,1,3G award,397,94.1,79.4,78.4,64.1,0,Low,0.193,0
SYN-LA-01812,Haryana,Urban,Industrial Corridor,2023-12-24,2024-02-22,1.79,Commercial,16,0,0,0,0,97.42,1,Pre-notification,60,1.9,0,0,0,1,Low,0.256,117
SYN-LA-01813,West Bengal,Rural,National Highway,2019-12-29,2021-05-02,2.62,Residential,3,0,0,0,0,46.35,1,3D issued,490,81.0,67.4,53.6,51.4,0,Low,0.161,0
SYN-LA-01814,Punjab,Semi-urban,Urban Infrastructure,2024-08-24,2025-04-28,2.26,Agricultural,10,0,0,0,0,204.38,1,3D issued,247,73.3,64.5,60.4,41.2,1,Low,0.143,92
SYN-LA-01815,Maharashtra,Semi-urban,Railway,2024-06-15,2024-11-26,7.11,Commercial,15,1,0,0,0,930.02,1,3A issued,164,18.4,14.7,3.1,0,0,Medium,0.477,0
SYN-LA-01816,Punjab,Semi-urban,Industrial Corridor,2023-03-05,2023-09-06,14.03,Agricultural,29,1,0,0,1,820.59,1,3A issued,185,38.6,21.7,0,0,1,High,0.87,318
SYN-LA-01817,Uttar Pradesh,Rural,Urban Infrastructure,2023-10-18,2025-07-29,4.5,Agricultural,8,0,0,0,0,77.23,1,3G award,650,100,95.6,86.4,81.6,0,Low,0.2,0
SYN-LA-01818,Punjab,Rural,State Highway,2024-07-13,2025-01-08,3.96,Agricultural,23,1,0,0,0,95.88,1,3A issued,179,37.1,15.9,12.0,0,0,Medium,0.427,0
SYN-LA-01819,West Bengal,Semi-urban,National Highway,2020-08-30,2022-04-30,1.07,Residential,10,0,1,0,0,39.95,1,3G award,608,100,90.7,81.0,63.8,1,Low,0.316,132
SYN-LA-01820,Karnataka,Semi-urban,National Highway,2023-03-21,2023-09-05,1.94,Residential,6,0,1,0,1,104.58,1,Pre-notification,168,0,0,0,0,0,Medium,0.478,0
SYN-LA-01821,Haryana,Semi-urban,National Highway,2024-02-27,2024-04-09,0.46,Agricultural,5,0,0,0,0,21.79,1,Pre-notification,42,0,0,0,0,1,Low,0.129,72
SYN-LA-01822,Uttar Pradesh,Rural,National Highway,2023-01-10,2024-03-09,0.8,Residential,6,0,0,0,0,47.24,1,3D issued,424,94.7,69.1,46.0,30.3,0,Low,0.169,0
SYN-LA-01823,Punjab,Urban,Industrial Corridor,2018-05-18,2020-01-27,1.91,Residential,11,0,0,0,1,72.72,1,3G award,619,100,100,74.7,73.7,0,Low,0.289,0
SYN-LA-01824,Chhattisgarh,Urban,Urban Infrastructure,2022-05-08,2022-09-12,3.54,Agricultural,12,0,0,0,0,185.95,1,3A issued,127,33.1,17.6,0,0,0,Low,0.309,0
SYN-LA-01825,Punjab,Semi-urban,Railway,2024-11-08,2025-11-17,4.61,Commercial,4,0,0,0,0,360.39,1,3A issued,374,45.2,45.2,44.9,40.5,0,Low,0.187,0
SYN-LA-01826,Uttar Pradesh,Rural,Railway,2022-01-14,2023-02-20,2.25,Commercial,9,0,0,0,0,347.22,1,3D issued,402,92.3,72.8,48.4,41.9,1,Low,0.185,181
SYN-LA-01827,Odisha,Urban,State Highway,2023-01-16,2023-11-30,1.86,Residential,23,1,0,0,0,89.19,1,3A issued,318,37.4,29.9,1.9,0,1,Medium,0.488,177
SYN-LA-01828,Chhattisgarh,Rural,National Highway,2020-11-13,2021-09-15,2.5,Agricultural,17,0,0,0,1,54.18,1,3A issued,306,38.4,29.2,3.7,0,1,Medium,0.454,163
SYN-LA-01829,Haryana,Rural,Railway,2018-05-26,2019-02-02,1.13,Forest,13,0,1,0,1,73.06,1,Pre-notification,252,7.5,0,0,0,1,Medium,0.632,234
SYN-LA-01830,Haryana,Urban,State Highway,2023-06-03,2024-03-16,5.55,Commercial,17,0,0,0,0,385.63,0,3A issued,287,24.6,24.6,0,0,1,Medium,0.611,104
SYN-LA-01831,Uttar Pradesh,Rural,Railway,2023-09-28,2024-11-16,1.5,Agricultural,5,1,0,0,0,120.5,1,3D issued,415,79.6,61.1,28.6,22.1,0,Low,0.249,0
SYN-LA-01832,Rajasthan,Semi-urban,Railway,2024-06-11,2024-09-25,2.04,Commercial,16,1,0,0,0,329.83,1,Pre-notification,106,0,0,0,0,0,Low,0.303,0
SYN-LA-01833,Punjab,Semi-urban,Urban Infrastructure,2021-11-14,2022-10-16,4.33,Agricultural,4,1,0,0,0,112.98,1,3A issued,336,35.9,25.6,12.3,0,0,Low,0.339,0
SYN-LA-01834,Chhattisgarh,Semi-urban,Railway,2024-12-10,2025-02-25,28.03,Residential,3,1,0,0,0,1383.51,1,Pre-notification,77,0,0,0,0,1,High,0.769,196
SYN-LA-01835,Chhattisgarh,Urban,Industrial Corridor,2023-02-04,2023-08-28,2.17,Commercial,16,0,0,0,0,139.65,1,3A issued,205,41.3,36.4,23.4,0,0,Low,0.323,0
SYN-LA-01836,Punjab,Urban,Railway,2022-10-11,2023-04-20,7.87,Agricultural,3,1,0,0,0,474.86,1,3A issued,191,31.1,17.0,6.1,0,0,Medium,0.453,0
SYN-LA-01837,Haryana,Semi-urban,Railway,2018-02-05,2018-11-03,0.4,Agricultural,9,1,0,1,0,7.85,1,Pre-notification,271,4.1,1.7,0,0,1,Medium,0.504,133
SYN-LA-01838,Karnataka,Semi-urban,Railway,2018-10-16,2020-04-15,1.95,Agricultural,8,1,0,0,0,118.28,1,3G award,547,100,95.2,87.5,83.4,0,Low,0.155,0
SYN-LA-01839,West Bengal,Urban,Industrial Corridor,2019-06-08,2019-12-28,4.63,Residential,18,1,0,0,1,315.38,1,3A issued,203,21.7,2.6,0,0,1,Medium,0.639,292
SYN-LA-01840,Haryana,Semi-urban,National Highway,2019-09-17,2020-12-16,1.45,Agricultural,4,0,0,0,0,26.28,1,3D issued,456,68.0,58.0,52.7,31.6,0,Low,0.164,0
SYN-LA-01841,Maharashtra,Urban,Railway,2021-11-01,2022-09-15,0.79,Commercial,7,0,0,0,0,87.06,1,3D issued,318,98.7,66.1,41.4,27.5,1,Low,0.182,112
SYN-LA-01842,Maharashtra,Semi-urban,Railway,2024-09-24,2024-12-25,1.03,Agricultural,8,0,0,0,0,64.45,1,3A issued,92,31.7,7.9,0,0,0,Low,0.164,0
SYN-LA-01843,West Bengal,Urban,Railway,2022-11-21,2023-02-12,1.34,Commercial,14,0,0,0,0,37.35,1,Pre-notification,83,0,0,0,0,0,Low,0.25,0
SYN-LA-01844,Odisha,Urban,Urban Infrastructure,2022-04-14,2022-12-12,1.31,Residential,18,0,0,0,1,45.69,1,3A issued,242,47.4,35.5,20.2,0,0,Medium,0.454,0
SYN-LA-01845,Maharashtra,Semi-urban,Industrial Corridor,2021-09-29,2022-07-11,0.33,Agricultural,17,0,0,0,0,26.17,1,3A issued,285,48.8,21.7,2.8,0.9,0,Low,0.243,0
SYN-LA-01846,Punjab,Urban,Urban Infrastructure,2018-11-10,2019-07-04,4.54,Forest,16,0,0,0,0,101.38,1,3D issued,236,68.6,44.9,14.9,10.7,0,Medium,0.435,0
SYN-LA-01847,Chhattisgarh,Semi-urban,Railway,2020-10-25,2021-08-06,3.31,Agricultural,7,0,0,0,1,115.5,1,Pre-notification,285,4.3,4.3,0,0,1,Medium,0.388,152
SYN-LA-01848,Odisha,Semi-urban,State Highway,2020-07-11,2021-08-11,3.02,Agricultural,6,0,0,0,0,119.98,1,3G award,396,100,78.3,49.2,27.9,0,Low,0.21,0
SYN-LA-01849,Madhya Pradesh,Urban,Urban Infrastructure,2021-03-06,2022-03-24,5.35,Residential,27,1,1,1,0,449.47,1,3A issued,383,46.1,43.5,31.4,11.8,1,High,0.92,256
SYN-LA-01850,Haryana,Rural,State Highway,2024-02-03,2025-12-06,15.59,Residential,2,1,0,0,0,458.1,1,3G award,672,100,100,80.2,70.1,1,Medium,0.598,137
SYN-LA-01851,Haryana,Rural,Industrial Corridor,2019-07-17,2020-07-16,4.51,Agricultural,8,1,0,0,0,370.59,1,3D issued,365,69.3,42.7,38.2,25.8,0,Low,0.314,0
SYN-LA-01852,Madhya Pradesh,Semi-urban,National Highway,2018-12-14,2020-05-24,3.47,Agricultural,64,1,0,0,1,112.99,1,3D issued,527,100,63.9,47.3,35.8,1,High,0.771,223
SYN-LA-01853,Maharashtra,Semi-urban,Railway,2020-03-04,2020-08-06,0.82,Residential,6,0,0,0,0,78.37,1,3A issued,155,54.5,30.1,22.4,16.4,0,Low,0.134,0
SYN-LA-01854,Odisha,Urban,Industrial Corridor,2023-09-18,2025-09-02,14.29,Agricultural,14,1,0,0,0,546.47,1,3G award,715,100,100,85.4,75.2,1,High,0.715,232
SYN-LA-01855,Uttar Pradesh,Semi-urban,State Highway,2023-11-23,2025-04-05,0.53,Agricultural,6,0,0,0,0,15.23,1,3G award,499,100,79.2,50.0,42.2,0,Low,0.156,0
SYN-LA-01856,Odisha,Semi-urban,Industrial Corridor,2019-12-22,2021-07-11,0.62,Residential,52,1,0,0,0,60.32,1,3D issued,567,100,72.1,49.7,44.5,0,Medium,0.558,0
SYN-LA-01857,Rajasthan,Semi-urban,National Highway,2024-02-27,2025-08-16,9.07,Residential,4,1,0,1,0,792.52,1,3D issued,536,91.6,74.2,48.0,21.7,1,High,0.767,243
SYN-LA-01858,Punjab,Urban,Urban Infrastructure,2020-05-18,2021-01-31,4.57,Commercial,22,1,0,0,1,445.75,1,3A issued,258,47.2,40.4,25.1,8.0,1,Medium,0.638,218
SYN-LA-01859,Karnataka,Rural,Urban Infrastructure,2018-04-24,2019-08-09,1.73,Agricultural,5,0,0,0,0,43.29,1,3G award,472,100,100,69.7,59.0,0,Low,0.127,0
SYN-LA-01860,Uttar Pradesh,Semi-urban,State Highway,2021-10-23,2023-07-06,0.68,Agricultural,17,0,0,0,0,21.82,1,3G award,621,100,100,78.5,55.5,0,Low,0.217,0
SYN-LA-01861,Madhya Pradesh,Semi-urban,State Highway,2020-02-22,2020-08-07,2.13,Agricultural,3,0,0,0,0,116.6,1,3A issued,167,20.2,14.5,3.8,0,0,Low,0.176,0
SYN-LA-01862,Chhattisgarh,Semi-urban,State Highway,2023-11-25,2024-12-04,1.2,Residential,5,0,0,0,0,125.43,1,3A issued,375,46.1,34.1,6.8,2.8,0,Low,0.217,0
SYN-LA-01863,Karnataka,Urban,Industrial Corridor,2018-10-02,2020-04-02,1.88,Agricultural,12,0,1,0,0,181.79,1,3D issued,548,91.6,68.3,42.8,29.4,0,Medium,0.488,0
SYN-LA-01864,Punjab,Rural,Railway,2020-06-26,2021-08-23,2.83,Commercial,13,0,0,0,0,278.79,1,3D issued,423,100,72.3,56.2,41.2,0,Low,0.207,0
SYN-LA-01865,Odisha,Semi-urban,National Highway,2022-12-26,2023-07-25,4.25,Commercial,9,0,0,0,0,640.55,1,3A issued,211,44.5,30.8,9.7,0,0,Low,0.282,0
SYN-LA-01866,Chhattisgarh,Rural,Urban Infrastructure,2022-07-13,2023-03-26,1.77,Agricultural,5,0,0,1,0,34.27,1,3A issued,256,32.1,32.1,22.0,3.0,0,Medium,0.434,0
SYN-LA-01867,Chhattisgarh,Semi-urban,Industrial Corridor,2022-08-25,2024-04-06,2.16,Residential,3,1,0,0,0,97.2,0,3G award,590,100,100,59.2,34.2,0,Medium,0.405,0
SYN-LA-01868,Uttar Pradesh,Rural,Railway,2024-05-05,2025-04-07,8.36,Agricultural,1,1,0,0,0,551.5,1,3G award,337,90.3,84.9,57.0,55.7,1,Low,0.295,63
SYN-LA-01869,Uttar Pradesh,Semi-urban,State Highway,2021-07-21,2022-12-28,8.5,Commercial,26,1,0,0,0,553.02,1,3G award,525,100,94.9,69.4,66.1,1,Medium,0.54,210
SYN-LA-01870,Maharashtra,Semi-urban,Railway,2022-02-24,2022-07-01,5.68,Agricultural,4,0,0,0,0,551.57,1,Pre-notification,127,6.7,6.7,0,0,1,Low,0.256,128
SYN-LA-01871,West Bengal,Urban,Urban Infrastructure,2018-01-04,2019-11-14,5.75,Residential,17,0,0,0,1,325.45,1,3G award,679,100,100,86.2,82.2,1,Medium,0.482,194
SYN-LA-01872,Maharashtra,Semi-urban,Railway,2019-09-18,2020-03-07,1.41,Forest,6,0,0,0,0,78.14,0,3A issued,171,24.7,7.2,0,0,0,Medium,0.364,0
SYN-LA-01873,Maharashtra,Rural,Urban Infrastructure,2020-06-02,2021-01-21,1.27,Residential,14,0,1,1,0,102.23,1,Pre-notification,233,5.4,0,0,0,1,High,0.689,217
SYN-LA-01874,Chhattisgarh,Urban,State Highway,2021-08-02,2021-10-10,0.46,Agricultural,20,1,0,0,0,23.4,1,Pre-notification,69,12.0,0,0,0,0,Low,0.329,0
SYN-LA-01875,Uttar Pradesh,Rural,State Highway,2023-08-01,2024-08-13,4.32,Agricultural,23,1,0,0,0,243.35,1,3D issued,378,78.2,59.2,41.9,40.9,1,Medium,0.402,170
SYN-LA-01876,Punjab,Rural,Urban Infrastructure,2018-05-06,2018-10-02,1.86,Agricultural,10,0,0,0,0,73.03,1,3A issued,149,41.6,26.5,26.0,18.4,0,Low,0.158,0
SYN-LA-01877,Haryana,Semi-urban,State Highway,2023-05-29,2025-03-19,5.7,Agricultural,17,0,0,0,0,229.24,1,3G award,660,100,100,94.4,88.6,1,Low,0.256,156
SYN-LA-01878,West Bengal,Rural,Railway,2023-09-08,2023-12-09,1.71,Residential,23,1,0,0,0,145.59,1,3A issued,92,54.7,26.0,18.0,0,1,Low,0.348,101
SYN-LA-01879,Uttar Pradesh,Urban,State Highway,2021-04-26,2022-12-31,1.39,Forest,14,1,0,0,0,111.59,1,3G award,614,100,100,70.1,68.4,1,Medium,0.363,148
SYN-LA-01880,Punjab,Rural,Industrial Corridor,2023-01-30,2024-05-06,1.63,Agricultural,11,0,0,0,0,69.27,1,3G award,462,100,90.3,75.0,67.9,0,Low,0.131,0
SYN-LA-01881,Haryana,Semi-urban,Railway,2018-09-12,2019-05-15,4.2,Commercial,11,0,1,1,0,271.39,0,Pre-notification,245,7.4,4.1,0,0,1,High,0.848,253
SYN-LA-01882,Maharashtra,Semi-urban,Industrial Corridor,2018-01-30,2019-09-11,30.24,Agricultural,10,1,0,0,1,1806.59,1,3G award,589,100,100,86.1,78.9,1,High,0.836,314
SYN-LA-01883,Uttar Pradesh,Urban,Railway,2019-08-04,2020-07-29,2.55,Agricultural,15,0,0,0,0,64.53,1,3D issued,360,69.4,65.6,62.8,62.6,1,Low,0.207,133
SYN-LA-01884,Chhattisgarh,Rural,State Highway,2019-02-15,2020-07-03,1.29,Agricultural,15,1,0,1,0,93.65,1,3A issued,504,52.9,40.0,33.0,3.6,1,High,0.671,327
SYN-LA-01885,Rajasthan,Rural,National Highway,2020-11-30,2021-04-30,1.04,Agricultural,16,0,0,0,0,66.37,1,3A issued,151,38.5,35.7,12.8,9.2,0,Low,0.203,0
SYN-LA-01886,Haryana,Rural,Industrial Corridor,2024-02-04,2024-04-09,0.54,Agricultural,5,0,0,0,0,19.35,0,Pre-notification,65,1.9,1.9,0,0,0,Low,0.224,0
SYN-LA-01887,Punjab,Urban,State Highway,2023-01-15,2023-11-18,2.85,Agricultural,9,0,0,0,0,190.16,1,3A issued,307,37.9,22.3,9.6,0,1,Low,0.302,103
SYN-LA-01888,Chhattisgarh,Semi-urban,State Highway,2021-10-20,2023-04-07,3.47,Commercial,9,0,0,0,0,194.53,1,3G award,534,98.1,77.4,73.6,72.4,0,Low,0.173,0
SYN-LA-01889,Maharashtra,Urban,National Highway,2018-07-27,2020-05-27,9.42,Agricultural,27,1,0,0,0,960.96,1,3G award,670,100,100,98.0,79.8,1,Medium,0.63,295
SYN-LA-01890,Haryana,Semi-urban,Railway,2023-02-02,2023-06-19,5.42,Forest,59,1,0,1,1,305.26,1,Pre-notification,137,0,0,0,0,1,High,0.946,315
SYN-LA-01891,Uttar Pradesh,Rural,Urban Infrastructure,2024-11-07,2025-10-02,1.13,Agricultural,10,0,0,0,0,106.36,1,3A issued,329,48.1,30.1,15.7,14.3,0,Low,0.209,0
SYN-LA-01892,Uttar Pradesh,Rural,State Highway,2023-09-18,2025-02-02,2.64,Forest,2,0,0,0,0,85.57,1,3G award,503,100,88.4,73.8,71.5,1,Low,0.17,124
SYN-LA-01893,Karnataka,Semi-urban,Urban Infrastructure,2023-09-11,2025-07-18,2.9,Agricultural,9,1,0,0,0,225.92,1,3G award,676,100,99.9,80.1,72.2,1,Low,0.236,162
SYN-LA-01894,Maharashtra,Rural,State Highway,2020-09-05,2021-07-02,2.6,Forest,31,1,0,0,0,193.49,1,3A issued,300,51.3,28.3,18.9,0,1,Medium,0.596,198
SYN-LA-01895,Haryana,Urban,Railway,2020-08-25,2022-02-07,5.36,Agricultural,17,0,0,0,0,297.79,1,3D issued,531,71.2,58.0,52.7,33.5,0,Medium,0.426,0
SYN-LA-01896,Karnataka,Semi-urban,Urban Infrastructure,2024-01-10,2025-01-19,3.41,Residential,15,1,0,0,0,210.62,1,3G award,375,100,88.7,77.6,75.1,0,Low,0.2,0
SYN-LA-01897,Madhya Pradesh,Semi-urban,Railway,2024-03-08,2024-07-10,5.95,Residential,5,0,0,0,0,142.35,1,3A issued,124,24.1,4.7,0,0,0,Low,0.268,0
SYN-LA-01898,Haryana,Rural,National Highway,2018-02-23,2019-06-28,5.19,Forest,4,0,0,1,0,465.76,1,3A issued,490,58.6,47.3,28.6,0.0,1,High,0.703,161
SYN-LA-01899,Uttar Pradesh,Semi-urban,State Highway,2022-09-29,2024-07-14,3.58,Agricultural,14,0,0,0,1,329.46,1,3G award,654,100,90.1,82.4,62.6,0,Medium,0.384,0
SYN-LA-01900,Haryana,Rural,Railway,2021-08-28,2023-04-20,4.09,Agricultural,5,0,0,0,0,363.79,1,3G award,600,100,93.2,86.0,65.8,0,Low,0.185,0
SYN-LA-01901,Odisha,Urban,National Highway,2023-02-19,2023-10-18,0.74,Agricultural,8,1,0,0,0,23.47,1,3D issued,241,68.5,32.4,12.5,5.3,0,Low,0.285,0
SYN-LA-01902,Uttar Pradesh,Rural,State Highway,2024-09-12,2025-01-30,0.61,Agricultural,4,0,0,0,0,31.88,1,Pre-notification,140,12.2,7.9,0,0,0,Low,0.155,0
SYN-LA-01903,Rajasthan,Rural,State Highway,2022-05-16,2024-04-04,0.85,Commercial,5,0,0,0,0,70.51,1,3G award,689,100,97.5,88.9,72.1,0,Low,0.136,0
SYN-LA-01904,Uttar Pradesh,Urban,State Highway,2020-04-03,2021-06-25,1.46,Residential,4,0,0,0,1,138.47,1,3D issued,448,100,71.3,42.9,39.5,0,Low,0.296,0
SYN-LA-01905,Uttar Pradesh,Rural,Railway,2024-06-22,2025-07-24,2.52,Forest,3,0,0,0,0,52.76,1,3D issued,397,100,73.6,58.7,47.1,0,Low,0.2,0
SYN-LA-01906,Odisha,Semi-urban,Railway,2023-11-26,2024-10-20,5.24,Commercial,9,0,0,0,0,505.66,1,3D issued,329,65.4,64.1,49.0,47.1,0,Low,0.218,0
SYN-LA-01907,Madhya Pradesh,Urban,Urban Infrastructure,2018-05-19,2019-06-29,2.37,Agricultural,16,0,0,0,0,163.58,1,3D issued,406,90.1,73.4,45.8,38.3,0,Low,0.27,0
SYN-LA-01908,Rajasthan,Rural,Urban Infrastructure,2018-02-03,2019-03-20,10.12,Forest,10,1,0,0,1,903.77,0,3D issued,410,60.0,48.9,9.8,6.9,1,High,0.878,338
SYN-LA-01909,Punjab,Semi-urban,National Highway,2024-04-25,2025-02-28,1.62,Agricultural,19,0,0,0,0,141.0,1,3A issued,309,49.3,46.3,30.2,22.3,1,Low,0.23,237
SYN-LA-01910,Chhattisgarh,Urban,Urban Infrastructure,2022-12-18,2023-03-02,9.4,Residential,4,1,0,0,0,814.78,1,3A issued,74,20.8,5.6,0,0,0,Medium,0.497,0
SYN-LA-01911,Odisha,Rural,Urban Infrastructure,2020-01-21,2021-12-06,8.59,Agricultural,3,1,0,0,0,268.03,1,3G award,685,100,100,97.7,78.5,0,Medium,0.356,0
SYN-LA-01912,Maharashtra,Semi-urban,State Highway,2023-01-30,2024-03-02,6.4,Residential,17,1,1,1,0,607.65,0,Pre-notification,397,9.5,3.8,0,0,1,High,0.944,251
SYN-LA-01913,Odisha,Rural,Railway,2024-09-03,2025-12-29,4.2,Forest,22,1,0,0,0,407.06,1,3D issued,482,86.9,55.8,32.0,30.4,0,Medium,0.544,0
SYN-LA-01914,Punjab,Urban,Industrial Corridor,2018-01-25,2018-05-25,5.43,Forest,8,0,0,0,1,104.48,1,3A issued,120,30.5,15.6,0,0,1,Medium,0.53,157
SYN-LA-01915,Madhya Pradesh,Rural,National Highway,2022-01-24,2023-01-26,5.94,Agricultural,2,0,0,0,1,437.65,1,3A issued,367,51.5,36.4,21.0,9.2,1,Medium,0.421,127
SYN-LA-01916,Uttar Pradesh,Urban,Industrial Corridor,2022-02-23,2023-11-16,8.87,Forest,4,1,1,1,0,384.96,1,3D issued,631,63.1,57.3,32.4,8.4,0,High,0.951,0
SYN-LA-01917,Karnataka,Rural,Urban Infrastructure,2023-09-06,2025-01-26,1.06,Forest,9,0,0,0,0,39.7,1,3D issued,508,86.5,74.1,72.0,49.7,0,Low,0.206,0
SYN-LA-01918,Karnataka,Semi-urban,National Highway,2020-09-16,2022-06-23,2.42,Residential,5,1,0,0,0,220.53,1,3G award,645,100,100,78.9,77.7,0,Low,0.181,0
SYN-LA-01919,Haryana,Rural,Industrial Corridor,2019-02-07,2019-07-08,4.85,Agricultural,3,0,0,0,0,309.97,1,3A issued,151,17.8,9.8,0,0,0,Low,0.232,0
SYN-LA-01920,Odisha,Urban,Industrial Corridor,2021-02-12,2022-03-06,4.85,Agricultural,4,0,1,0,0,503.05,1,3A issued,387,41.4,33.9,2.1,0,1,Medium,0.582,205
SYN-LA-01921,Chhattisgarh,Rural,National Highway,2021-11-19,2023-08-28,10.55,Agricultural,12,1,0,0,0,410.24,1,3G award,647,100,97.6,92.8,92.3,0,Medium,0.439,0
SYN-LA-01922,West Bengal,Rural,Industrial Corridor,2019-04-23,2020-12-22,1.88,Agricultural,8,0,0,0,0,36.2,1,3G award,609,100,83.1,80.7,77.8,0,Low,0.145,0
SYN-LA-01923,West Bengal,Semi-urban,National Highway,2022-12-01,2023-11-18,4.75,Agricultural,15,0,0,0,0,332.12,1,3A issued,352,48.4,37.6,27.7,24.2,0,Low,0.318,0
SYN-LA-01924,Uttar Pradesh,Urban,State Highway,2018-05-14,2019-11-24,10.24,Agricultural,11,1,0,0,0,590.3,1,3G award,559,100,96.0,68.6,46.6,0,Medium,0.609,0
SYN-LA-01925,Uttar Pradesh,Urban,Urban Infrastructure,2018-09-04,2019-08-16,3.07,Commercial,7,0,0,0,0,170.42,1,3D issued,346,81.2,61.3,31.4,12.8,0,Low,0.294,0
SYN-LA-01926,Punjab,Semi-urban,Railway,2024-03-15,2024-11-23,3.4,Agricultural,15,1,0,0,0,174.54,1,3A issued,253,19.9,19.9,15.8,8.7,0,Low,0.34,0
SYN-LA-01927,Odisha,Semi-urban,Urban Infrastructure,2021-05-30,2022-10-03,1.89,Agricultural,16,0,1,0,0,64.67,0,3D issued,491,65.3,43.9,11.3,0,1,High,0.705,169
SYN-LA-01928,Punjab,Semi-urban,State Highway,2020-12-12,2021-08-21,3.55,Agricultural,6,0,0,0,0,142.52,1,3D issued,252,86.3,71.8,63.4,53.6,0,Low,0.128,0
SYN-LA-01929,Uttar Pradesh,Rural,National Highway,2023-04-14,2024-05-02,1.03,Residential,8,0,0,0,1,84.32,1,3D issued,384,75.3,58.3,47.2,35.9,0,Low,0.255,0
SYN-LA-01930,Punjab,Rural,Urban Infrastructure,2020-02-20,2021-04-26,2.45,Agricultural,8,1,0,0,1,252.65,1,3D issued,431,77.5,57.5,52.0,43.0,0,Low,0.333,0
SYN-LA-01931,Madhya Pradesh,Urban,Railway,2022-11-02,2023-06-09,4.62,Agricultural,7,1,0,0,1,293.61,1,3A issued,219,46.4,22.9,7.6,0,0,Medium,0.538,0
SYN-LA-01932,Madhya Pradesh,Urban,Urban Infrastructure,2021-11-09,2022-01-07,15.4,Forest,12,1,0,1,0,812.99,1,Pre-notification,59,8.2,2.3,0,0,1,High,0.924,300
SYN-LA-01933,Haryana,Rural,National Highway,2023-09-30,2023-12-24,1.36,Agricultural,6,0,0,0,0,24.34,1,3A issued,85,43.4,34.3,5.3,0,0,Low,0.157,0
SYN-LA-01934,West Bengal,Semi-urban,National Highway,2023-05-27,2024-07-13,1.09,Agricultural,7,0,0,0,0,35.52,1,3G award,413,100,88.2,70.1,66.5,0,Low,0.114,0
SYN-LA-01935,Chhattisgarh,Semi-urban,State Highway,2023-06-22,2024-10-28,9.36,Agricultural,1,1,0,0,0,577.04,1,3G award,494,100,90.9,84.7,73.1,1,Low,0.319,152
SYN-LA-01936,Rajasthan,Urban,State Highway,2020-02-05,2020-03-17,0.9,Residential,15,0,0,0,0,55.31,1,Pre-notification,41,0,0,0,0,0,Low,0.228,0
SYN-LA-01937,Odisha,Urban,State Highway,2024-01-25,2025-08-27,4.52,Agricultural,2,0,0,1,0,315.3,1,3A issued,580,56.6,47.3,39.8,17.0,0,Medium,0.631,0
SYN-LA-01938,Rajasthan,Semi-urban,Industrial Corridor,2019-04-05,2020-04-04,5.53,Forest,3,1,0,1,1,541.49,1,3A issued,365,28.1,4.3,0,0,1,High,0.834,222
